B2_Blue,B3_Green,B4_Red,B8_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,EVI,SAVI,texture_contrast,texture_entropy,land_class
-0.0031151856863052413,0.11367962153175908,0.024028788288309844,0.527496720250877,0.16083733538318815,0.08389692418971623,0.7313517217369669,0.17691356835660446,0.47274599346041296,0.6307142754282429,3.9625838271938623,2.1923169292661524,Lúa
0.06299413971242118,0.12909114358886553,0.00815246445609591,0.3839771693457862,0.2260970782808449,0.1148492336616593,0.6750492850345877,0.33464482094969755,0.3819975278421509,0.5232253697161003,13.465362366493405,1.7428242909868161,Lúa
0.14328872555723782,0.11369164604558937,0.01043482513986757,0.4828276804316915,0.15126591648863394,0.13935423018712262,0.7658595579007405,0.21793176816482895,0.5463376129244322,0.5412780926936498,16.11030079997245,3.0483964913269737,Lúa
0.03773059419985648,0.05231319178212551,0.02552427851872384,0.4092094857517281,0.1961449145292948,0.1170575987408322,0.677669079933002,0.38271832490360236,0.4513001891877907,0.6453534077157317,10.67671583381022,3.4600845832948095,Lúa
0.08128336738825032,0.04714212217918587,0.01645537509694439,0.4741236207621593,0.18882686073370747,0.1357000247046046,0.6973237624573545,0.2927171087343127,0.3653206281931595,0.34851527753141354,9.767425239664895,2.5281993971617363,Lúa
0.060704687206510205,0.027713061064400593,0.07865904629255911,0.46926586898644185,0.15580712818994336,0.1076862552972764,0.6558208718446,0.18570297021693766,0.48577873603482835,0.5560784526368234,17.415256215876383,2.6269010260174515,Lúa
-0.018883468397854555,0.04310874800424386,0.09575176336043299,0.47568929754561046,0.22575238431530242,0.29263657453273606,0.7070890510693167,0.4135565640180599,0.5454001763493203,0.5651391251305798,10.423653776798272,2.479484610246634,Lúa
0.011358739273121407,0.07815906966299956,0.04573182260854483,0.4540937069693161,0.31573292833367544,0.006636740370412592,0.7186260190374514,0.13872841288103482,0.4028068134210567,0.6088950596967366,12.321400095477314,1.5611276110353471,Lúa
0.014234814537001587,0.1239798874467338,0.03348166841414317,0.46082292947909875,0.2022785919951907,0.06741998261970915,0.8643944089325326,0.3633919022318011,0.24748574133423928,0.5186454314769428,8.69106767615806,2.526216667398112,Lúa
0.010373963078364967,0.08426317792665505,0.09524936394902286,0.4932877597085061,0.1399851796472112,0.08327493820795259,0.6025054688839044,0.2346670767426288,0.6265454240281096,0.5404981710960955,5.695580228324774,2.558930973527388,Lúa
0.15610780985063166,0.14162326302755734,-0.005968498297700672,0.42578829635668747,0.26334555745933114,0.06461652671906096,0.6943819428146228,0.37746340534293366,0.3573069528421917,0.49404746439381997,-4.206336700345364,1.5878061793328553,Lúa
0.037371592430341986,0.02761084090175752,0.1516205651965818,0.37849293110196836,0.17799777566515082,0.10653702886430458,0.7941273289066115,0.15641378488205604,0.5663163752154959,0.5010233061019587,7.092456744760245,2.3310517371316353,Lúa
0.0599529847786735,0.05998915614206026,0.07349010424950095,0.430734320156912,0.2056758672625624,0.13310653372605236,0.8086016816145353,0.17621845011731507,0.6633033374656268,0.30479122004774983,11.241074524822084,2.394158603242288,Lúa
0.06404959338675163,0.058865024008970306,0.059593887482136246,0.4253499532670584,0.17053176215278942,0.14248010485105123,0.6857015485965048,0.23070904047393456,0.5399599875433251,0.5307299520876609,16.0643105941948,2.414814420961806,Lúa
0.008550249453896389,0.06199094799015152,0.10736468025616311,0.4805185132716733,0.1989549203017926,0.10586636916543911,0.7777664895788425,0.240842861116417,0.5047097381170038,0.4797807347566106,10.911593983863899,2.649388425993595,Lúa
0.09127081744940149,0.1306754818000319,0.13527394035771645,0.451050192081638,0.2340976485647482,0.0844866621703272,0.6824166352488442,0.28698569456323153,0.45969959649927183,0.5595157025436913,7.908896583832638,3.14619363784273,Lúa
-0.00030086907498509674,0.02929056936061339,0.1279055436750034,0.4895831346981468,0.23120599085260776,0.131417275463214,0.6487753227153086,0.21027456285141682,0.4575804558193726,0.4322838288487888,16.875598667088756,2.026471309248931,Lúa
0.008725140160374421,0.07393070791735032,0.09064657271378122,0.4218137723598013,0.15888898022167844,0.11218436057459562,0.6744966571108723,0.249305682462887,0.40289616943816775,0.5232049937357637,4.759578292513379,1.3962681128117225,Lúa
0.014077788937378204,0.07932764241440764,0.08554537827990023,0.5237678108474776,0.24288298116010099,0.09200307350182865,0.6480983792097311,0.1997470635362191,0.448148686400761,0.47113413610798616,13.613592801690448,1.6863845282238386,Lúa
0.07596732571205862,0.16663694565012888,0.06456199257715713,0.4700855861049471,0.23450719958555563,0.07993897640570818,0.6724092481810418,0.3012592400781795,0.4597676098548832,0.42269902161445333,12.122550871294713,2.348999145622725,Lúa
0.1225571803897521,0.13796354130426033,0.17765912287557784,0.4116326218555975,0.24361603183603392,0.10916710028691759,0.8689802933217673,0.21917017146448484,0.3660278157819224,0.44006073545559776,1.3805213784509647,1.8371224891596196,Lúa
0.012043366922315099,0.09751968932381037,0.08708779878885797,0.5438085419607943,0.24752119190930252,0.07115481721687986,0.5601585328651643,0.34919191715065057,0.3179766792979358,0.6831458765854354,17.897200603606436,1.8654121739476477,Lúa
-0.035656726454543874,0.15769361870827064,0.06427300773736912,0.5118908155986731,0.12027861706028165,0.07003124885231136,0.6505243699718183,0.3046980593764742,0.40499345285207566,0.5622849932347499,6.661897853087028,2.0288102574893534,Lúa
0.05601478158559495,0.11572194170293745,0.1055807439044445,0.3937678954081065,0.1232942914632189,0.16388384109492546,0.6832314011979592,0.22515134634434464,0.6051151975522523,0.5115674634292858,17.896485920319133,2.1337592407050545,Lúa
0.15303739624409934,0.1777670421221602,0.05755179257604633,0.4985785475477178,0.23226879747925738,0.16843157787661744,0.5535076539419895,0.36860514599984395,0.5558424486849588,0.32412605135768857,6.083707436671125,1.0803839111199498,Lúa
0.03652965827777212,0.12587711278979813,0.14511785260480142,0.4537047390209888,0.2814307772785646,0.030994927089255428,0.4796617560644846,0.29444523011033813,0.48840654489393076,0.4967305251905907,1.662789499800617,2.055439980243606,Lúa
-0.015223475025242655,0.12348362744150193,0.08832991230484243,0.40300601068363223,0.17430665413316532,0.047039323905552426,0.6437320902726829,0.3955142320501238,0.3514273953664456,0.5504046515517844,9.348711908137796,1.703563583868828,Lúa
0.04464848200227211,0.03823788387903129,0.0423175347326409,0.39010610537055757,0.2982362566458195,0.10176317759858644,0.5800274492007415,0.3213979910734222,0.43876719503091705,0.4779030400466777,15.070833500217127,2.4787538550236525,Lúa
0.023474942619473627,0.061209087967765995,0.05624741514241781,0.33490394176322075,0.1242404468900724,0.16834371337222626,0.8144967713501284,0.27509639604436215,0.5076556963055766,0.5311250154543536,27.39440404227619,2.6597874557172885,Lúa
0.04360412042596168,0.0422229779699787,-0.010322316012878627,0.46017318179336114,0.16218246273578485,0.028887314520116295,0.5853427115757474,0.1918451996385605,0.6187141635072565,0.588163975694945,11.960136793416913,2.839972069445013,Lúa
0.05386841538238092,0.04693578993358681,0.14615620386348288,0.47694550218423293,0.14813769228367718,0.0904830660958196,0.5624381746615243,0.16172002690356638,0.5426177547531641,0.6909416640470131,5.007162130904294,2.3814846183452856,Lúa
0.017467871543908657,0.0656437308117652,0.04038030378805654,0.40680046151600924,0.20242608139724136,0.05845249417944812,0.6770456825779839,0.29497618905508627,0.42610519531335905,0.4092436337958402,9.116143347158337,2.477695612912878,Lúa
0.07504585938121905,0.04112223776007244,0.0749666152714613,0.4875693561685895,0.11652973594393141,0.12716800961899677,0.5837376241054153,0.3570598668593159,0.37367408434574834,0.3195117899335481,3.8622878105841867,2.1240424733306913,Lúa
0.0629861250860741,0.044784168744779564,0.1019296229388687,0.36692399688655203,0.19669601006763418,0.03944919001187717,0.5848163892197841,0.3047398671316414,0.36395866347160477,0.46154444557701746,17.0314640460722,1.8115540652384257,Lúa
0.0917846056032571,0.03351465726711909,0.09649020889576415,0.522078431032895,0.07641777499363554,0.060155237226476165,0.707707212718054,0.27969546139570073,0.48711458733713087,0.4396014813284179,12.4329489373645,2.02216138230396,Lúa
0.10838910308299038,0.10272104216506066,0.08688013310376011,0.42940615169387664,0.17561968879637532,0.07837209060901895,0.6894452142378297,0.2579015519179737,0.4789774856896413,0.7075400798645439,16.355623517158463,1.9369882339160795,Lúa
0.11006069610819724,0.06959623134892243,-0.031906226758892695,0.3995956844541298,0.10646040394870722,0.08242432579793457,0.6518418379189552,0.4676437312275283,0.48269273737641627,0.47808994711911357,16.147027905917447,0.9944323454960575,Lúa
0.0617807279054283,0.12854325969434835,-0.003929312288992071,0.5071877021603465,0.21692482037472072,0.07923560430495993,0.7132781866106285,0.5270692857804395,0.46818662550584955,0.5248220586300336,9.70319550229878,1.6750778152676042,Lúa
0.09151679082721229,0.047195808704556634,0.07357831186096964,0.4261171276617442,0.2239489912873196,0.11668310526434741,0.7537539944257899,0.24899836011452528,0.4230125064706629,0.40212362842176924,9.778533699619441,2.288650246522426,Lúa
0.0878494308322676,0.04389173379111872,0.11348029600528302,0.5177818929402476,0.22067174516118504,0.1938397906279033,0.5726210800896427,0.1755345296688583,0.27212797510957215,0.6496044311489183,15.271828281770288,2.0722076645447727,Lúa
0.06399843131599102,0.03372554763508117,0.19228759898084133,0.4564610590987614,0.20546973973024465,0.1362883311949346,0.6981009231736713,0.3223884024279131,0.3709525544554688,0.5471468357135996,21.41012248237517,2.772710023077489,Lúa
0.12965933133196986,0.06443921617844074,0.02051975898707096,0.4437106539950176,0.20278624561443473,0.15470957592354745,0.4807535370285181,0.45295503194606135,0.43419921014210106,0.457311893005258,6.939478123699162,1.2725716640671154,Lúa
0.09115852919809574,0.09366589835942019,0.005501955012947313,0.3852460613968192,0.1832107650354936,0.18345107626446966,0.6240408648636395,0.14968570468818937,0.4254256935914056,0.47272764302523296,-1.4844332147078578,2.072852566741094,Lúa
0.038453273489566106,0.12481031824067092,0.16244780474726728,0.5063282514773879,0.1865555654722585,0.044673704562916486,0.9073359803249861,0.3059218434014488,0.45139292919129465,0.49758749128899965,12.990423803839274,2.0278197940380287,Lúa
0.021316899655988188,0.06265705293798039,0.06836233648920009,0.4228287614433118,0.1643577108661418,0.10532151138459485,0.6245022782579145,0.45039929885826885,0.1849030191606988,0.6091506851922461,18.230425962488145,1.0633048837959254,Lúa
0.03286562029598256,0.07142795670021042,-0.0003755847358910547,0.41110916562045624,0.14447120772670857,0.18761352217118116,0.7435678393147461,0.42715550949941583,0.5221672064043236,0.38709482287827707,9.377398668601131,2.344687280613959,Lúa
-0.01110639044459727,0.1256499215086194,0.057983730092093254,0.43125895962252014,0.2355479984101746,0.122213165574302,0.613903383418092,0.4159329803364248,0.34189366724001025,0.5615935606944263,14.965506289841919,1.945226780343005,Lúa
0.0663066511121059,0.02744432118073485,0.11620135096034506,0.44075489317785055,0.17386384897404802,0.15245046129184447,0.5795656309457241,0.159153870363644,0.2943370826476096,0.560600995134564,5.597853237518585,2.9773970909921825,Lúa
-0.05409647039418611,0.17482281841450192,0.08055087336013092,0.4451643444064804,0.17275404565955252,0.11995680571760355,0.6462365297575152,0.4103301882016521,0.461422764866204,0.5150301761461877,10.18193893893072,2.0715271881394663,Lúa
0.06539008844460296,0.004491580367168707,0.0025907288947143586,0.4871632047011358,0.2085432719063971,0.09080083318236605,0.6518433933065393,0.3347581705361671,0.3960240319690639,0.4221695274597687,12.979226275488408,1.610813611192484,Lúa
0.0704126377857236,0.004870819788107966,0.1214577818662822,0.47362987412065216,0.2128014867156938,0.1491345491972757,0.8165474444462577,0.401437006501813,0.26591257686683545,0.37204230332642985,8.875907111521606,2.113045525105417,Lúa
0.07588295102345616,0.053712809342326716,0.07933833822385392,0.4122308533823339,0.1694241098504026,0.029666945157588887,0.5576766753889095,0.16483153943836662,0.3524126747022667,0.6053641796607839,7.253005555840285,3.4161910324186957,Lúa
0.07466589504404447,0.0992418061847437,0.027082110990939323,0.4850154939704496,0.17121810868811133,0.10610049073226807,0.9060084538268796,0.290394010027535,0.5649273326285675,0.42968235748741124,11.825057547515192,2.985400317817755,Lúa
0.01865164711061163,0.18062242789984645,0.10538759677277379,0.4218766612052866,0.23162038695277606,0.1486277224813365,0.7121809962217197,0.14297752801095434,0.37728628241751316,0.47524813644484953,11.627832854499768,2.410336048775339,Lúa
0.058885050046662696,0.02323278206449493,0.08900989255029818,0.4805292872641912,0.227989522396552,0.1540390362777311,0.7333922154548904,0.34591800792284366,0.44298342885413533,0.33390390664840086,14.148091095662929,2.2038438435815557,Lúa
0.06357894185976867,0.02616257120898452,0.015947172979586886,0.5026576426666451,0.19802224230716725,0.13407503486863123,0.6528318376130462,0.3029756139495745,0.5438283805975997,0.4483955271782626,12.480603884704918,1.8688623556474788,Lúa
0.028275188628384223,0.07454139382656802,0.08110668858168565,0.42606256891682615,0.26278780627867604,0.05526963488902481,0.6313128355838641,0.2560268941725825,0.5946977884353732,0.5196554776511575,17.159222697343175,1.357219813481514,Lúa
0.06335251329346295,0.13448153978117186,0.07411419946377122,0.5032740187532676,0.1741355774949814,0.170467372009279,0.8798898123619251,0.2637161439560341,0.4054497478599228,0.6453384477117701,19.897860728653562,1.838569986423366,Lúa
0.02899065914520714,0.07591076955697464,0.0027774744482861463,0.4040674026757901,0.1497929616623966,0.06161012174479358,0.6465315112613219,0.32342147325365206,0.6050500492814077,0.4001645959261209,16.921611992382918,1.9930055778872455,Lúa
0.047526814517378356,0.1237409746083302,0.013863898921885075,0.4691204873092025,0.2083226104106528,0.12462256320040746,0.6789168643907818,0.5455300139910895,0.3862260015748684,0.4469003044998182,8.884297367876178,1.8222614404198727,Lúa
0.018130643634674114,0.14945082655537759,0.14102521239949276,0.4214626853125262,0.15838222134478858,0.12357077781932022,0.5947776955719029,0.3632931817755511,0.47029230208512995,0.34842558850027683,19.737526006650306,2.997938836547761,Lúa
0.01936056547578069,0.07061492200320078,0.08429326953624526,0.4667228394993513,0.23292721363364155,0.2005102269383175,0.632305277250595,0.2201702755461546,0.3120680771985473,0.42690699600580806,11.834365135631014,2.9972789317588937,Lúa
0.02411943504819143,0.10118939758194492,0.06917885519636241,0.5094196636724042,0.3263466212936811,0.07345656135398397,0.6010560557481778,0.4044160877069072,0.5181891489626311,0.6846707325736033,14.91964092662982,1.9203539546064703,Lúa
0.07953274153461547,0.14543517902914538,0.1110241090598682,0.4753637015553649,0.25333373447945773,0.15846477952228366,0.7882158991037528,0.3648709887589643,0.4332881919683146,0.5146713686433323,18.032544832541785,1.691532164506382,Lúa
0.06843366544364507,0.07033305938363196,0.07143724114674088,0.5139225931303649,0.20955495340099517,0.10232182740780744,0.5140143859020081,0.37462535660272206,0.5145484181141076,0.716325472330546,10.461108825234996,2.2095751638319694,Lúa
0.06246918418553776,0.16887266398817372,0.06523522338065241,0.46395107628851695,0.23039482548582696,0.10933045615781792,0.6053566385449471,0.31940899928983074,0.5573631749859772,0.39734847005889395,12.66484837073438,1.7499395925304135,Lúa
0.10975233144624214,0.013840654760811255,0.042053907636420584,0.4688605937532261,0.27827620146171705,0.09671248694635061,0.5944800473306802,0.48811570694405904,0.3051986099583756,0.28011940433799176,14.200072250266661,1.8489728878236944,Lúa
-0.0010616408565356644,0.12541782236496768,0.08219003568855995,0.4217960684631636,0.13598478006645529,0.14362286641400723,0.7150201177958662,0.2900824136220617,0.6346636996047665,0.39299152336738474,4.372374145376305,1.7540459650593778,Lúa
0.047720699182225115,0.10216697246613458,0.05793819710718351,0.46760276982571486,0.1374230287904778,0.17218823020366297,0.6417848821607431,0.41172958315881275,0.4842725346377704,0.5456753219153784,14.84883640116102,2.3238542800086575,Lúa
0.0821361379933772,0.15645762650662157,0.07982605848507351,0.4854501878794256,0.19551321528563867,0.17200586077247365,0.582360769794073,0.4800940432910816,0.4459842049355657,0.3569224897881952,12.640522074553946,1.7594741712625597,Lúa
0.0920321774494362,0.05736880103488045,0.04769082833926102,0.35552296345272344,0.17738468403754618,-0.021193966331447836,0.4916097176514277,0.37604146561442975,0.5285800158650833,0.5425457561784964,7.165119284353935,2.0761443219290103,Lúa
0.049819873045471585,0.032081765540372856,0.14516991508835753,0.4938681145287836,0.1889517913085168,0.10134429194972655,0.6708382807947553,0.0958265131575709,0.4252822617479403,0.4318015752002201,6.991899950525422,1.9594498535570226,Lúa
0.13988432634247613,0.12204214306335048,0.04144105051086017,0.47862913906780796,0.2699677718293001,0.14623168414563845,0.6559630369920174,0.2353063222294426,0.519822331361359,0.539348538542175,16.475966100138663,2.417585900840985,Lúa
0.10247763576596676,0.0632382394219716,0.1358697032817163,0.45987998023462,0.3037630436312633,0.06554060909552162,0.8235963803165249,0.31979107834626475,0.38485819963855517,0.4516114165945678,10.3982634590284,2.3120829732009582,Lúa
0.07614177440177498,0.06131499980307105,0.06878227038695087,0.5571135179305932,0.2863771585050356,0.12181618348370161,0.6538003478168201,0.3120031326718261,0.5113517972730417,0.39772074348015946,10.713117312883274,1.2657079630612054,Lúa
0.06996115613026396,0.12235979698513705,0.04584067688503131,0.5286993381645017,0.13871171684988295,0.026781255989508992,0.6724451818559972,0.40470983026121543,0.6183927691457869,0.454111573713106,17.39340416715648,2.0807457652496466,Lúa
0.04136863500295902,0.1341829968743336,0.10261614392067099,0.3711803921507875,0.2738270174862948,0.1690045677073726,0.5874437298490471,0.3395803533437409,0.4994030186282739,0.5260673765823907,9.2484742307729,1.7641883160309744,Lúa
0.04872229645042774,0.14863645096296824,0.09718000772972163,0.43146928339569474,0.23858493553241725,-0.04242713103150378,0.7648765700372104,0.12602862212219001,0.4137559058596868,0.3880330105373856,5.526592621395471,2.6804133936892596,Lúa
0.026614939934405432,0.10732519408653579,0.0676539710560408,0.4738520413611561,0.20384109455301277,0.03585038879057152,0.749626681944714,0.2506243416838687,0.2943418101340249,0.4571884839034087,19.503798953171554,2.5251108710567465,Lúa
0.032567393279607046,0.07253711478407855,0.05391824743913087,0.5538373991780421,0.21909677261157767,0.12150208235955348,0.7530283454031843,0.32387891590265133,0.4240957854179297,0.4803650150915022,11.64199370292968,2.081388881745079,Lúa
0.08638147718184899,0.09259729429036496,0.10663200386077898,0.4459641709945709,0.20393175951580453,8.996577339462353e-05,0.7416327674702482,0.33464884758979924,0.5498010109859652,0.21037446218063105,22.441873523903638,2.030205185922413,Lúa
0.10540914083687583,0.03800470364372345,0.10063869525312849,0.3973292218413172,0.16881155196520975,0.19570156769333932,0.6309317599236653,0.3217432873179723,0.5370067730688755,0.5495681887972604,12.752094525717883,2.282480501233113,Lúa
0.17017077926191376,0.08711906014832073,0.08005495233574839,0.5025327198003806,0.2552762966478992,0.15935151527801902,0.7138730222029185,0.18569950872695162,0.6133431532301097,0.3853654606981312,13.513177326195166,1.7228620749903212,Lúa
0.04679308267035037,0.10643812051517401,0.08606786077251366,0.4710960377117642,0.2806855634529324,0.122676715075699,0.6255843364709351,0.3964087168288357,0.5689470488924641,0.37723921848630076,14.98700034924929,2.4505863711554494,Lúa
0.03512182483200041,0.15878534066558098,0.062497220648373666,0.4562788226735771,0.19134640878580653,0.10077895237907339,0.5403724913104798,0.15599491174057054,0.6094505063224973,0.4153038651681672,7.043038252718464,1.0233049431981427,Lúa
0.01805191261552489,0.023845510329625078,0.15210075800681847,0.5004908544671317,0.16559248274111382,0.21262179026721545,0.7481765486991594,0.26751686164913774,0.2000594285126427,0.7290942572590742,5.05213766618202,1.277300626521554,Lúa
0.10112852160048202,0.21198762031696364,0.1392136409255259,0.478195456002618,0.22973771708326432,0.1426707779390154,0.7258928589786765,0.32811914239693757,0.4604201103951876,0.49374068721004777,8.23017705566662,1.9596624615666132,Lúa
-0.03464784070976927,0.08508301866026251,0.020570444642454132,0.3948205341392115,0.20899470755767394,0.16960011431723,0.7418316606002313,0.14294993963768227,0.35103718634296627,0.5940771187988216,7.087563032308452,1.9876834250014879,Lúa
0.0775026049512276,0.04158277725681823,0.075268775307298,0.3832987252540898,0.16993161780243932,0.11598909670712686,0.4907006266468331,0.3440474737960399,0.4480362201073319,0.5552489954417148,13.119570670323307,2.782070214986922,Lúa
0.05626122513239537,0.06852972294373735,0.07611487515161419,0.4771649014518194,0.20244300351628522,0.10202958456019412,0.5798008312193245,0.23370990824490517,0.30973947282003067,0.6749576743186939,5.780683823043574,1.7535474011020464,Lúa
0.014079636721540133,0.13474621884722207,0.05525251608539862,0.5123871036336867,0.16632546878780657,0.11394970811119011,0.5664652946740243,0.5145149127773389,0.3312401580970487,0.5309820710227028,15.168884404660492,2.3068995487257493,Lúa
0.04073561705611459,0.08350896501332869,0.07219057359895549,0.44264989991857556,0.2481939558397455,0.21052615007956757,0.5942508214992167,0.1630197020420922,0.44117179516487454,0.7579709337654319,7.981627160151346,2.919558402722034,Lúa
0.13388504070382204,0.06232058791460027,0.09844915395926378,0.5314198311564269,0.18104361295062565,0.08982098199488192,0.5918319086051357,0.1985243269307133,0.3850722454933993,0.3776059733237743,12.17041734129613,1.7150133844706792,Lúa
0.06168929558953739,0.012205217689818623,0.08654401161072287,0.49167644808044625,0.10031321787142723,0.11870282849237862,0.7727668992473292,0.17903589813087945,0.6172572386837704,0.5419019009366045,8.474940721207956,2.072115461171147,Lúa
0.07791634562608613,0.09380026957062057,0.09693779962231847,0.4039663203460317,0.2084680412018039,0.02931427515475099,0.63887739386513,0.209609235853521,0.37644700574102335,0.6236093175210438,17.456550602971344,2.4045690604535888,Lúa
-0.004615638233628948,0.0741795775152599,0.13065488499895916,0.45708584568199523,0.31596647699908476,0.11966589196971861,0.6692049116490032,0.26908835357974986,0.46335409047822823,0.4847530163619456,15.540543383442952,2.5783511583972922,Lúa
0.010700526974602526,0.023438352322111097,-0.021810268655164833,0.4753995663456272,0.14483166969130634,-0.007644529647624146,0.6888578604530964,0.5492999517432791,0.4493929088460107,0.5838490774451642,12.409146792737825,2.0505551734044287,Lúa
0.09595382414938844,0.07548627279056742,0.08336961570359516,0.4660848903098007,0.16659547731784757,0.14960211747682614,0.6325040243304592,0.2244254840507155,0.5036509843570404,0.41015320182089626,12.140905786845641,2.0954405016778983,Lúa
0.1042947782915789,0.11373491164399764,0.0687486520627428,0.4908883149600144,0.2695103774508657,0.12789051531759313,0.651035261984338,0.16881637676498404,0.34348863369246274,0.46947752956453326,8.952438989203584,2.006514348507277,Lúa
0.052832496244855365,0.11648463771783654,0.06647506109704544,0.4743250821913101,0.20322372074050601,0.0012266716823064322,0.5560664606181246,0.28559124442783845,0.32903052571588925,0.5599928729996204,19.65375416171849,2.7093809258486585,Lúa
0.0393278564534896,0.1645363068424976,0.07743337286010558,0.43314570144409803,0.16932986682295303,0.0848765156755936,0.6111823181458771,0.3170416222375488,0.4660573981049865,0.5003046020153414,14.18469084873175,2.6953231373931708,Lúa
0.09747770677206619,0.015755101577504815,-0.05769605674509773,0.4967159955619637,0.13165606507922895,0.08876172990536582,0.5329886973940641,0.11980195624199802,0.5041462728204789,0.5759155160302647,9.117447996366403,0.8044788539275451,Lúa
0.022687777587375862,0.10959020027012732,-0.003945578438706437,0.4591679959889578,0.19923450754135022,0.12896457498005442,0.6619580368414153,0.20269310591184442,0.5696571501664491,0.484147042697303,11.86347730245034,1.6333660204634022,Lúa
0.027835887440424485,0.045759864298654945,0.06135269700382886,0.5355854240071172,0.13140494285343218,0.01932193010616294,0.7971170327493609,0.27906763228481335,0.38309272613400835,0.6039904687396076,8.97192230131568,3.013004856773468,Lúa
0.08389629356696346,0.06560442959271487,0.1778654106632752,0.4197142538498331,0.23710476860046537,0.1149646290203246,0.7801741289398798,0.4561511196726853,0.4532004149065767,0.42465821296538164,14.299860714695582,1.761142315123947,Lúa
0.15066936237633116,0.09682676655413687,0.05173392243439457,0.4592340152932454,0.1326436855235152,0.05141929807446743,0.7700413907944426,0.2343105721028604,0.34530890173180606,0.5536652752527286,17.928520773314986,2.4594766553325336,Lúa
0.09980238429029083,0.05216024557152696,-0.0010905333370921783,0.5250666825977743,0.18386600805789322,0.08745834917724764,0.7828194141849059,0.355623000940066,0.49558877720816075,0.7165002344901084,8.782408848099285,2.5639200640406186,Lúa
0.05285065624485423,0.10342961394316284,0.14642342132062658,0.4753917878144812,0.22691480395248165,0.1536253668654901,0.6135047270457115,0.21607903326609934,0.34551908059789666,0.30336434106239984,22.28103564970161,1.5483958171391585,Lúa
0.0389373188207114,0.07615933500555397,0.08537033489045505,0.49078686062696486,0.24302367441798728,0.07084612807155308,0.6332878286213589,0.32825799504882996,0.4251308873816453,0.6607345576019993,14.454874758191256,2.4674388930249087,Lúa
0.08314406343337064,0.14867369287426624,0.07905107793518536,0.3851584026022077,0.2199843975876321,0.06743215531040855,0.5971383318250243,0.3586364018755093,0.5738283071433636,0.5021271576736062,13.54416506299482,2.951107472317619,Lúa
0.062037658974428415,0.22008415570901974,0.09827548228157722,0.36196186204220915,0.23766708105522663,0.11905791924413889,0.7789752754082746,0.36731813512699585,0.4361544016016226,0.37757017637106344,10.954883713569874,1.6747397728953501,Lúa
0.020973827509763867,0.11942892022103048,0.1534952252175703,0.46973357649114905,0.14020584689824078,0.12223013341100704,0.7696631486645651,0.23902170956806176,0.4365982833327082,0.5014688194729197,8.0755084345888,2.4241402169219297,Lúa
